관리번호,횡단보도폭,횡단보도길이,관할지역,위도,경도,보도턱낮춤여부,점자블록유무
2024121333,7.92,9.62,석수1동,37.41718095,126.9126119,,
2024121334,29.5,32.06,석수1동,37.41852614,126.9113059,,
2024121335,5.34,7.29,석수2동,37.41709313,126.9101349,,
2024121336,6.68,8.86,석수2동,37.41614438,126.9108861,,
2024121337,7.55,10.88,석수1동,37.41601532,126.9116853,,
2024121338,7.46,7.91,석수1동,37.41651781,126.9114889,,
2024121339,5.05,12.12,석수1동,37.41638065,126.9116038,,
2024121340,8.21,8.39,석수1동,37.41629474,126.9144125,,
2024121341,3.16,4.97,비산3동,37.40430832,126.9451922,,
2024121342,7.01,7.98,비산3동,37.40438563,126.9452299,,
2024121343,8.8,11.84,비산3동,37.40338488,126.9469255,,
2024121344,3.12,8.8,비산3동,37.40384339,126.9452662,,
2024121345,6.27,7.21,비산3동,37.40046634,126.9480223,,
2024121346,14.61,31.12,비산3동,37.40174576,126.9498754,,
2024121347,4.46,4.7,비산3동,37.40134837,126.9492951,,
2024121348,11.63,16.46,비산3동,37.40117641,126.9489107,,
2024121349,6.1,8.85,비산3동,37.4005989,126.9451539,,
2024121350,10.66,10.75,비산3동,37.40055744,126.9471098,,
2024121351,16.52,17.73,비산3동,37.40082706,126.9477143,,
2024121352,18.28,19.74,비산3동,37.40067477,126.9478699,,
2024121353,8.53,14.03,비산3동,37.40406588,126.9490421,,
2024121354,8.05,16.06,비산3동,37.4039719,126.9477707,,
2024121355,7.17,7.18,박달동,37.40821872,126.8858455,,
2024121356,7.05,8.7,박달동,37.40808647,126.885516,,
2024121357,6.61,7.26,박달동,37.40988889,126.8857293,,
2024121358,6.63,7.19,박달동,37.40991245,126.8856057,,
2024121359,6.65,7.26,박달동,37.40978697,126.8853569,,
2024121360,6.75,7.29,박달동,37.40982168,126.8852421,,
2024121361,6.71,7.33,박달동,37.40970929,126.885204,,
2024121362,7.57,8.66,박달동,37.40781693,126.885234,,
2024121363,6.54,7.06,박달동,37.4078442,126.8851045,,
2024121364,6.57,9.79,박달동,37.40831961,126.8858496,,
2024121365,7.12,7.26,박달동,37.40832496,126.8859817,,
2024121366,2.86,3.67,석수2동,37.42701112,126.8986703,,
2024121367,3.13,7.62,석수2동,37.42707097,126.8991628,,
2024121368,7.05,8.2,안양2동,37.41823344,126.9192661,,
2024121369,8.86,11.7,안양2동,37.41824461,126.9191349,,
2024121370,9.16,11.39,안양2동,37.41814637,126.9192092,,
2024121371,9.14,9.23,안양2동,37.4175131,126.9180687,,
2024121372,6.06,7.15,석수1동,37.41626536,126.9157563,,
2024121373,8.26,9.52,안양2동,37.4157494,126.9174996,,
2024121374,9.7,10.02,안양2동,37.41541031,126.9171485,,
2024121375,4.01,5.42,석수1동,37.41592999,126.9153139,,
2024121376,9.01,10.6,안양2동,37.41523483,126.917324,,
2024121377,8.16,8.49,안양2동,37.41527746,126.917524,,
2024121378,6.38,10.27,안양2동,37.41722918,126.9178882,,
2024121379,6.09,6.74,석수1동,37.41761806,126.9106403,,
2024121380,0,0,경기도 안양시,37.38957302,126.977139,기타,기타
2024121381,0,0,경기도 안양시,37.37703891,126.9695074,기타,기타
2024121382,4,8.5,비산2동,37.39200252,126.9414022,있음,있음
2024121383,8.5,4,호계2동,37.39176377,126.9414672,있음,있음
2024121384,4.5,13.1,비산2동,37.3918907,126.9415398,있음,있음
2024121385,4,20.4,비산2동,37.39232608,126.9435763,있음,있음
2024121386,4,5.9,호계2동,37.39218464,126.9434565,있음,있음
2024121387,4,4.9,호계2동,37.39213951,126.9432431,있음,있음
2024121388,3.5,14.9,비산2동,37.39223656,126.9427359,있음,있음
2024121389,4,12.2,비산2동,37.39211105,126.9425404,있음,없음
2024121390,3.5,4.1,호계2동,37.39197529,126.9425997,있음,있음
2024121391,2.2,8.6,호계2동,37.39192222,126.9425385,있음,있음
2024121392,0,0,경기도 안양시,37.39387522,126.9782252,기타,기타
2024121393,0,0,경기도 안양시,37.39352239,126.9796089,기타,기타
2024121394,0,0,경기도 안양시,37.39268842,126.9035698,기타,기타
2024121395,0,0,경기도 안양시,37.38072141,126.9713537,기타,기타
2024121396,0,0,경기도 안양시,37.38361254,126.9723955,기타,기타
2024121397,0,0,경기도 안양시,37.38983444,126.9777894,기타,기타
2024121398,6.82,8.9,비산2동,37.3971361,126.9351855,,
2024121399,7.18,9.34,비산2동,37.39705354,126.9352365,,
2024121400,6.54,8.58,비산2동,37.39659618,126.9364799,,
2024121401,4.19,13.7,비산1동,37.39901195,126.9374024,,
2024121402,4.19,10.16,비산1동,37.39901413,126.9378468,,
2024121403,3.85,18.78,비산1동,37.39901759,126.9391324,,
2024121404,3.71,4.98,비산2동,37.39819776,126.9357396,,
2024121405,4.1,5.93,비산2동,37.39813084,126.9390239,,
2024121406,2.22,6.83,비산2동,37.39817065,126.9392075,,
2024121407,3.2,8.64,비산2동,37.39822127,126.9391413,,
2024121408,5.76,6.27,비산1동,37.39950941,126.9317182,,
2024121409,4.23,4.24,비산1동,37.39986458,126.9321369,,
2024121410,5.5,5.53,비산1동,37.39997021,126.9324768,,
2024121411,4.88,5.03,비산1동,37.39971058,126.9319563,,
2024121412,6.89,7.13,비산1동,37.39952358,126.9338997,,
2024121413,3.71,4.05,안양7동,37.39623809,126.9303578,,
2024121414,4.95,5.22,안양7동,37.39617495,126.9302836,,
2024121415,5.71,5.75,비산1동,37.39912455,126.9313169,,
2024121416,11.79,12.37,안양7동,37.39571185,126.9310965,,
2024121417,4.33,4.47,비산1동,37.39781243,126.9319128,,
2024121418,7.5,10.31,비산2동,37.3975923,126.9337572,,
2024121419,6.52,7.27,안양7동,37.39637873,126.9311856,,
2024121420,15.88,18.46,안양7동,37.39565987,126.9310039,,
2024121421,8.65,16.25,비산1동,37.39944181,126.9317587,,
2024121422,11.29,11.75,비산1동,37.39894051,126.9328864,,
2024121423,15.51,21.41,비산1동,37.398649,126.9329469,,
2024121424,8.61,9.26,비산2동,37.39792922,126.9347097,,
2024121425,9.85,10.54,비산2동,37.39819962,126.9348767,,
2024121426,10.58,19.74,비산1동,37.39894145,126.9344434,,
2024121427,15.17,15.5,비산1동,37.39937398,126.9338919,,
2024121428,5.72,7.32,비산1동,37.39873651,126.9322913,,
2024121429,19.27,28.99,비산1동,37.39839386,126.9331885,,
2024121430,6.19,7.11,비산2동,37.39812819,126.9340044,,
2024121431,9.02,9.38,안양1동,37.39727446,126.930833,,
2024121432,16.21,18.94,안양7동,37.39699549,126.9310424,,
2024121433,11.13,16.92,안양7동,37.39663458,126.932021,,
2024121434,6.79,7.15,박달동,37.40950846,126.8848073,,
2024121435,6.61,7.58,박달동,37.40949947,126.8849351,,
2024121436,6.65,7.08,박달동,37.40939909,126.8845861,,
2024121437,6.48,7.27,박달동,37.40941845,126.8844644,,
2024121438,6.56,7.05,박달동,37.40932257,126.8844379,,
2024121439,6.64,7.08,박달동,37.40930391,126.8845537,,
2024121440,6.76,7.22,박달동,37.40960436,126.8848325,,
2024121441,6.54,7.16,박달동,37.40958382,126.8849553,,
2024121442,6.59,7.14,박달동,37.40918034,126.8841544,,
2024121443,6.75,7.15,박달동,37.40920383,126.8840296,,
2024121444,6.84,7.14,박달동,37.40910457,126.8840036,,
2024121445,6.67,7.12,박달동,37.40908304,126.8841237,,
2024121446,6.45,7.21,박달동,37.40898028,126.8837557,,
2024121447,18.32,23.91,박달동,37.40899246,126.8834989,,
2024121448,16.68,24.39,박달동,37.4087565,126.883489,,
2024121449,23.76,35.57,박달동,37.40787222,126.884618,,
2024121450,7.95,9.43,박달동,37.40760468,126.884816,,
2024121451,12.2,17.59,박달동,37.40742074,126.88445,,
2024121452,20.7,27.48,박달동,37.40727811,126.8847824,,
2024121453,8.55,9.11,박달동,37.40848225,126.8846033,,
2024121454,7.97,15.99,충훈동,37.41175029,126.891864,,
2024121455,7.56,17.61,충훈동,37.41165075,126.8917064,,
2024121456,6.79,15.8,충훈동,37.41162055,126.8920044,,
2024121457,7.42,12.75,충훈동,37.41059532,126.8920972,,
2024121458,12.34,14.7,충훈동,37.41040266,126.8920929,,
2024121459,5.3,5.72,충훈동,37.41007823,126.8924927,,
2024121460,7,15.68,충훈동,37.41150847,126.8918338,,
2024121461,6.27,6.29,충훈동,37.41180616,126.8921084,,
2024121462,6.34,6.57,충훈동,37.41145588,126.8920102,,
2024121463,6.47,6.51,충훈동,37.4114702,126.8916684,,
2024121464,5.14,5.93,충훈동,37.41178944,126.891702,,
2024121465,4.15,5.98,석수2동,37.42089179,126.8902497,,
2024121466,4.05,5.85,석수2동,37.42096149,126.8922317,,
2024121467,7.02,15.73,석수2동,37.42045275,126.892831,,
2024121468,9.14,14.4,석수2동,37.42029958,126.8930013,,
2024121469,4.23,7.31,석수2동,37.4205645,126.8930184,,
2024121470,3.94,8.51,석수2동,37.42056988,126.892238,,
2024121471,8.36,16.34,석수2동,37.4204481,126.8905017,,
2024121472,4.11,10.45,석수2동,37.42054651,126.8903567,,
2024121473,4.03,9.43,석수2동,37.42082961,126.8903517,,
2024121474,4.12,5.83,석수2동,37.4208931,126.8904554,,
2024121475,4.07,5.9,석수2동,37.42096079,126.8903709,,
2024121476,8.8,22.1,석수2동,37.42030926,126.8902437,,
2024121477,6.73,21.29,석수2동,37.42044704,126.8917099,,
2024121478,4.1,5.92,석수2동,37.42089497,126.8921469,,
2024121479,5.52,6.11,석수2동,37.42089671,126.8914875,,
2024121480,4.24,5.93,석수2동,37.42143508,126.8903709,,
2024121481,4.04,5.85,석수2동,37.4214986,126.8902851,,
2024121482,5.44,5.99,석수2동,37.42149817,126.8915119,,
2024121483,5.61,6.9,석수2동,37.42978623,126.898638,,
2024121484,10.87,12.35,석수2동,37.42680196,126.9015083,,
2024121485,6.08,6.18,석수2동,37.42668151,126.9018346,,
2024121486,11.67,12.92,석수2동,37.42621094,126.9025338,,
2024121487,6.33,8.55,석수2동,37.42622194,126.9023433,,
2024121488,13.08,13.6,석수2동,37.42511946,126.9042866,,
2024121489,7.11,7.69,석수2동,37.42513733,126.9044214,,
2024121490,6.8,8.34,석수2동,37.42541809,126.9045027,,
2024121491,5.51,15.47,석수2동,37.42694391,126.9036042,,
2024121492,8.06,11.79,석수2동,37.42684951,126.9037176,,
2024121493,9.15,13.6,석수1동,37.42993757,126.9043759,,
2024121494,11.09,22.29,석수1동,37.42989111,126.904147,,
2024121495,0.52,4.34,석수2동,37.42999765,126.9029009,,
2024121496,5,5.01,석수2동,37.42632925,126.9024825,,
2024121497,8.98,18.43,석수2동,37.42699194,126.9005663,,
2024121498,4.91,9.18,석수1동,37.42953249,126.9046083,,
2024121499,9.92,10.02,석수1동,37.43179106,126.9186842,,
2024121500,6.31,9.54,석수1동,37.43140056,126.9181946,,
2024121501,21.38,26.4,석수1동,37.43168425,126.9184789,,
2024121502,11.74,13.91,석수1동,37.43042183,126.9174192,,
2024121503,5.79,7.36,석수1동,37.43029045,126.9173469,,
2024121504,5.28,5.33,비산3동,37.40154198,126.9499502,,
2024121505,5.17,5.38,비산3동,37.40193346,126.9497762,,
2024121506,7.16,7.55,비산3동,37.40050204,126.9451497,,
2024121507,6.69,7.95,비산3동,37.40063476,126.9452414,,
2024121508,4.32,5.13,비산3동,37.40454347,126.9450262,,
2024121509,0,0,경기도 안양시,37.37864129,126.9659303,기타,기타
2024121510,0,0,경기도 안양시,37.39390668,126.9784978,기타,기타
2024121511,0,0,경기도 안양시,37.38046213,126.9716307,기타,기타
2024121512,0,0,경기도 안양시,37.39436692,126.9770315,기타,기타
2024121513,0,0,경기도 안양시,37.39495778,126.9808398,기타,기타
2024121514,0,0,경기도 안양시,37.36465195,126.9584412,기타,기타
2024121515,0,0,경기도 안양시,37.37884023,126.9660568,기타,기타
2024121516,0,0,경기도 안양시,37.37871113,126.9661068,기타,기타
2024121517,0,0,경기도 안양시,37.4359926,126.90327,기타,기타
2024121518,0,0,경기도 안양시,37.37575142,126.9666091,기타,기타
2024121519,0,0,경기도 안양시,37.37767453,126.9653491,기타,기타
2024121520,0,0,경기도 안양시,37.37785375,126.9676981,기타,기타
2024121521,0,0,경기도 안양시,37.39445678,126.9805559,기타,기타
2024121522,0,0,경기도 안양시,37.37729132,126.9690016,기타,기타
2024121523,0,0,경기도 안양시,37.39442875,126.9804276,기타,기타
2024121524,12.92,17.04,안양7동,37.39594532,126.9333724,,
2024121525,10.28,15.92,안양7동,37.39591143,126.9332028,,
2024121526,12.03,16.4,안양7동,37.39645809,126.9321578,,
2024121527,12.37,16.71,안양7동,37.39640264,126.9319201,,
2024121528,10.32,10.37,안양7동,37.3956128,126.9311057,,
2024121529,10.09,10.11,안양7동,37.39559291,126.9309044,,
2024121530,8.7,9.15,안양7동,37.395712,126.9309367,,
2024121531,13.17,13.38,안양7동,37.39605521,126.9315127,,
2024121532,9.03,9.22,안양7동,37.39616875,126.9315143,,
2024121533,6.46,6.6,안양7동,37.39652534,126.9306755,,
2024121534,5.26,5.76,비산1동,37.3980098,126.9322693,,
2024121535,6.37,6.51,안양1동,37.39791099,126.9302817,,
2024121536,18.13,20.4,안양7동,37.39705153,126.9307442,,
2024121537,8.72,14.62,비산3동,37.40905013,126.9506052,,
2024121538,4.49,5.1,호계2동,37.38395704,126.9485328,,
2024121539,5.65,7.8,호계2동,37.3840499,126.9486377,,
2024121540,5.01,5.48,호계2동,37.38420669,126.9492806,,
2024121541,9.01,9.03,호계2동,37.38437689,126.9451336,,
2024121542,14.17,19.71,호계2동,37.38383581,126.9406237,,
2024121543,10.54,13.61,호계2동,37.38413849,126.9407632,,
2024121544,5.5,7,호계2동,37.38421819,126.9409591,,
2024121545,11.97,16.86,호계2동,37.38458589,126.9424762,,
2024121546,14.62,18.96,호계2동,37.38461221,126.9422427,,
2024121547,7.9,8.54,안양7동,37.38466447,126.9361843,,
2024121548,7.11,8.72,명학동,37.38172676,126.9360241,,
2024121549,5.02,5.79,명학동,37.38074902,126.9364915,,
2024121550,19.77,22.75,명학동,37.38149546,126.9360135,,
2024121551,11.14,23.63,안양7동,37.38350077,126.9393831,,
2024121552,10.88,23.22,안양7동,37.38304215,126.9366604,,
2024121553,10.66,17.58,안양6동,37.383677,126.9353584,,
2024121554,18.68,23.54,안양7동,37.38019516,126.9389668,,
2024121555,3.13,6.21,안양7동,37.38325246,126.9383144,,
2024121556,10.67,24.38,안양7동,37.38322134,126.9368711,,
2024121557,5.17,5.69,명학동,37.38131333,126.9359661,,
2024121558,14.19,16.52,안양7동,37.38022413,126.9386705,,
2024121559,3.1,8.69,안양7동,37.38349925,126.9382664,,
2024121560,4.5,17.19,안양6동,37.38431062,126.9350914,,
2024121561,3,5.25,안양6동,37.38456681,126.935062,,
2024121562,10.18,10.35,명학동,37.38281398,126.931425,,
2024121563,4.67,5.79,명학동,37.3828107,126.9315734,,
2024121564,8.62,9.37,명학동,37.38288696,126.9316362,,
2024121565,4.78,6.51,명학동,37.38371417,126.9307434,,
2024121566,2.79,5.12,안양6동,37.38442798,126.9343224,,
2024121567,6.42,6.96,안양6동,37.38375015,126.9342289,,
2024121568,6.56,8.17,명학동,37.3832137,126.932801,,
2024121569,17.15,21.41,명학동,37.38467745,126.9331816,,
2024121570,9.57,10.01,명학동,37.38481055,126.9328601,,
2024121571,4.99,6.51,명학동,37.38428804,126.9319604,,
2024121572,7.72,9.28,명학동,37.38244203,126.9307278,,
2024121573,7.62,8.66,안양6동,37.38469594,126.9301855,,
2024121574,5.56,6.88,안양6동,37.38492838,126.9305015,,
2024121575,24.78,25.94,명학동,37.38349955,126.9344536,,
2024121576,4.35,5.99,안양6동,37.38485113,126.934967,,
2024121577,5.04,5.87,명학동,37.38482925,126.9305572,,
2024121578,5.52,7.42,안양6동,37.38486658,126.9304895,,
2024121579,9.01,10.88,명학동,37.38458364,126.9301126,,
2024121580,5.94,7.35,안양6동,37.3842269,126.9337971,,
2024121581,6.71,7.55,안양6동,37.38484552,126.9332362,,
2024121582,2.33,4.21,안양6동,37.38490225,126.9335774,,
2024121583,8.95,10.5,명학동,37.38451981,126.9323174,,
2024121584,7.33,9.76,명학동,37.3845139,126.9324258,,
2024121585,5.29,6.36,명학동,37.38401966,126.9312392,,
2024121586,4.05,4.55,명학동,37.38394009,126.9313041,,
2024121587,16.2,27.17,명학동,37.38365251,126.9340304,,
2024121588,9.1,10.84,명학동,37.38352861,126.9338932,,
2024121589,20.37,23.34,명학동,37.38324159,126.9344168,,
2024121590,7.12,8.17,안양4동,37.39463731,126.9170435,,
2024121591,9.01,10.14,안양4동,37.39452073,126.9169774,,
2024121592,6.92,7.9,안양3동,37.39414424,126.9160782,,
2024121593,5.17,6.82,안양4동,37.39439894,126.9188491,,
2024121594,8.38,9.98,안양5동,37.3944185,126.9189692,,
2024121595,7.58,9.94,안양5동,37.39405356,126.9195655,,
2024121596,3.78,5.37,안양4동,37.39414164,126.917312,,
2024121597,3.57,5.47,안양4동,37.39381944,126.9168508,,
2024121598,5.24,5.67,안양4동,37.39350415,126.9167745,,
2024121599,8.42,8.42,병목안동,37.39043292,126.9154676,,
2024121600,3.29,5.38,안양4동,37.39402933,126.9172508,,
2024121601,7.02,8.09,안양4동,37.39432269,126.9160414,,
2024121602,9.48,10.21,안양5동,37.39415603,126.9195075,,
2024121603,4.54,6.35,병목안동,37.39366761,126.91421,,
2024121604,8.49,11.29,안양3동,37.39473931,126.9131707,,
2024121605,11.22,14.43,안양3동,37.39489658,126.9131268,,
2024121606,1.75,3.46,안양3동,37.39365284,126.9145258,,
2024121607,5.58,7.08,병목안동,37.39285764,126.9141711,,
2024121608,12.04,12.57,병목안동,37.39412913,126.9118638,,
2024121609,2.31,2.61,병목안동,37.39305618,126.9139471,,
2024121610,3.73,4.14,병목안동,37.3932163,126.9138101,,
2024121611,8.13,10.04,병목안동,37.39414575,126.9120593,,
2024121612,10.71,13.11,병목안동,37.3942609,126.9119447,,
2024121613,5.96,13.26,비산3동,37.40886486,126.9504507,,
2024121614,11.73,22,비산3동,37.40868075,126.9505905,,
2024121615,6.43,7.65,비산2동,37.39662217,126.9365884,,
2024121616,6.82,8.57,비산2동,37.39651799,126.9365084,,
2024121617,6.82,8.58,비산2동,37.39620199,126.9375517,,
2024121618,5.71,6.58,비산2동,37.39611149,126.9376236,,
2024121619,6.29,7.12,비산2동,37.39704807,126.9368324,,
2024121620,6.22,6.46,비산2동,37.3965326,126.9380447,,
2024121621,6.66,8.54,비산2동,37.39758994,126.9354412,,
2024121622,6.71,9.15,비산2동,37.39797835,126.9356646,,
2024121623,5.69,7.44,비산2동,37.39744859,126.9370407,,
2024121624,4.65,4.72,비산2동,37.39593389,126.9397673,,
2024121625,4.33,4.97,비산2동,37.39586672,126.9398637,,
2024121626,4.94,15.5,비산2동,37.3981387,126.9356794,,
2024121627,4.28,8.04,비산2동,37.39807515,126.9373852,,
2024121628,4.18,6.64,비산2동,37.39813341,126.937312,,
2024121629,2.99,8.55,비산2동,37.39864686,126.9374433,,
2024121630,4.71,10.62,비산2동,37.39769872,126.939131,,
2024121631,6.53,9.26,비산2동,37.39762394,126.9390162,,
2024121632,6.91,8.1,비산2동,37.3968702,126.9383869,,
2024121633,2.56,4.93,비산2동,37.39761209,126.9395677,,
2024121634,4.19,6.26,비산2동,37.39765897,126.9392193,,
2024121635,2.78,11.04,비산2동,37.39817202,126.9381238,,
2024121636,3.08,8.05,비산2동,37.39818378,126.937437,,
2024121637,8.71,29.93,비산1동,37.39883609,126.9356018,,
2024121638,0,0,경기도 안양시,37.38011051,126.9709765,기타,기타
2024121639,14.33,19.06,호계2동,37.38212156,126.9490577,,
2024121640,8.79,10.72,호계2동,37.38226226,126.9485031,,
2024121641,14.67,17.81,호계2동,37.38239476,126.9484741,,
2024121642,8.47,9.55,호계2동,37.38352069,126.946613,,
2024121643,3.93,6,호계2동,37.38446401,126.9498723,,
2024121644,4.52,7.05,호계2동,37.38444892,126.949939,,
2024121645,4.68,6.57,호계2동,37.38442816,126.9497539,,
2024121646,2.95,9.4,호계2동,37.38193005,126.9498904,,
2024121647,8.44,10.93,호계2동,37.38206348,126.9488977,,
2024121648,7.24,9.14,호계2동,37.38196599,126.948345,,
2024121649,15.77,20.25,호계2동,37.38239574,126.948694,,
2024121650,11.23,12.82,호계2동,37.38307258,126.9475143,,
2024121651,3.98,11.4,호계1동,37.37310081,126.9592342,있음,있음
2024121652,4,11.44,호계1동,37.37388932,126.9584074,있음,있음
2024121653,3.98,9.41,호계1동,37.37383126,126.9585425,있음,있음
2024121654,3.99,8.09,호계1동,37.37400692,126.9584347,있음,있음
2024121655,3.93,6.96,호계1동,37.37485501,126.9580663,있음,있음
2024121656,4.02,8.11,호계1동,37.37489014,126.9579543,있음,있음
2024121657,1.97,9.22,호계1동,37.37496744,126.9578331,있음,있음
2024121658,3.99,6,호계1동,37.37506957,126.9618238,있음,있음
2024121659,3.02,15.11,호계1동,37.37503181,126.9617209,있음,있음
2024121660,2.76,16.48,호계1동,37.37503258,126.9617129,있음,있음
2024121661,2.97,8.18,호계1동,37.37509004,126.9616864,있음,있음
2024121662,1.92,12.64,호계1동,37.37510095,126.9608498,있음,있음
2025085028,2.97,13.95,안양1동,37.39205273,126.9236588,있음,있음
2025085029,5.96,15.9,안양1동,37.39217999,126.9236939,있음,있음
2025085003,2,8.55,안양1동,37.38960031,126.9256616,있음,있음
2025085030,5.99,16.26,안양1동,37.39202055,126.9238204,있음,있음
2025085031,5.99,11.05,안양1동,37.39133025,126.9244155,있음,있음
2025085032,3.98,5.98,안양1동,37.39248419,126.9214246,있음,있음
2025085033,5.93,6.24,안양1동,37.39310804,126.9229778,있음,있음
2025085034,6,8.71,안양1동,37.39307064,126.923197,있음,있음
2025085035,5.98,16.24,안양1동,37.39290542,126.9229402,있음,있음
2025085036,5.94,14.71,안양1동,37.39285181,126.9231343,있음,있음
2025085037,2.49,13.04,안양1동,37.39329452,126.9210369,있음,있음
2025085038,3.96,6.76,안양1동,37.39366495,126.920253,있음,있음
2025085039,6,9.81,안양1동,37.3938251,126.9201951,있음,있음
2025085004,4.98,8.69,안양1동,37.38944098,126.925658,있음,있음
2024121663,10.1,12.08,병목안동,37.39348503,126.9106605,,
2024121664,4.91,6.5,병목안동,37.39175249,126.9140618,,
2024121665,6.4,7.12,병목안동,37.39166645,126.9140835,,
2024121666,10.68,11.7,비산2동,37.39683905,126.9414672,,
2024121667,11,11.99,비산2동,37.39647535,126.9408179,,
2024121668,12.96,13.34,부흥동,37.3953915,126.9405859,,
2024121669,11.72,12.35,부흥동,37.39530517,126.9406642,,
2024121670,12.48,17.75,부흥동,37.39608859,126.9424534,,
2024121671,12.44,17.37,부흥동,37.39624761,126.9425797,,
2024121672,14.22,18.04,부흥동,37.39651521,126.9433481,,
2024121673,4.23,6.96,비산2동,37.39821914,126.9407226,,
2024121674,1.64,6.86,비산2동,37.39813411,126.9358146,,
2024121675,4.16,5.96,비산2동,37.39812777,126.9382394,,
2024121676,3.14,5.95,비산2동,37.39812791,126.93752,,
2024121677,2.39,5.01,비산2동,37.39773202,126.9390652,,
2024121678,7.24,7.88,비산2동,37.39730539,126.9388094,,
2024121679,7.87,8.44,비산2동,37.39752243,126.9390222,,
2024121680,4.09,8.53,비산1동,37.39935537,126.9374051,,
2024121681,3.66,4.18,비산1동,37.3995102,126.9392515,,
2024121682,3.09,8.75,비산2동,37.39866182,126.9357317,,
2024121683,2.74,14.52,비산1동,37.39955068,126.9391392,,
2024121684,5.08,5.81,비산1동,37.39958812,126.9390194,,
2024121685,4.29,6.07,비산2동,37.3985033,126.9356809,,
2024121686,6.83,8.64,비산2동,37.39626216,126.9363553,,
2024121687,5.87,6.79,비산2동,37.39612818,126.9363009,,
2024121688,19.01,19.53,관양동,37.40889698,126.9738939,,
2024121689,7.55,7.57,관양동,37.40891726,126.9741806,,
2024121690,19.64,20.23,관양동,37.40864195,126.9742504,,
2024121691,5.97,6.35,관양동,37.40697118,126.9688262,,
2024121692,6.67,7.23,관양동,37.40774884,126.9699469,,
2024121693,6.72,6.96,관양동,37.40782092,126.9699398,,
2024121694,6.85,6.96,관양동,37.40753682,126.969653,,
2024121695,6.33,6.97,관양동,37.40744905,126.969655,,
2024121696,7.41,8.07,관양동,37.40738936,126.9681811,,
2024121697,10.31,10.62,관양동,37.40739474,126.9683397,,
2024121698,10.5,10.75,관양동,37.40752121,126.9681497,,
2024121699,8.88,9.73,관양동,37.40835366,126.9673396,,
2024121700,11.76,16.67,관양동,37.40971711,126.9672562,,
2024121701,12.05,16.83,관양동,37.40989075,126.9673525,,
2024121702,5.71,7.96,관양동,37.40985411,126.9671595,,
2024121703,4.34,6.29,관양동,37.40903001,126.9670173,,
2024121704,5.82,7.01,관양동,37.40900914,126.9638174,,
2024121705,5.57,9.99,관양동,37.40794693,126.9616931,,
2024121706,6.24,6.65,관양동,37.40590799,126.9615589,,
2024121707,9.6,10.99,관양동,37.40788334,126.9601798,,
2024121708,5.43,5.69,관양동,37.40731141,126.9602268,,
2024121709,6.93,7.07,관양동,37.40739871,126.9601945,,
2024121710,4.1,6.77,관양동,37.40805661,126.9600726,,
2024121711,4.21,9.52,관양동,37.40804056,126.9605568,,
2024121712,7.67,8.24,관양동,37.40519512,126.9607739,,
2024121713,6.44,6.64,관양동,37.40728578,126.9603917,,
2024121714,6.2,6.4,관양동,37.40739297,126.9603235,,
2024121715,7.32,11.35,관양동,37.40788728,126.9623407,,
2024121716,5.7,6.3,관양동,37.40669756,126.9611476,,
2024121717,3.69,8,관양동,37.40621285,126.9580718,,
2024121718,13.44,18.11,관양동,37.40575139,126.9578447,,
2024121719,4.24,6.05,관양동,37.40564117,126.9576485,,
2024121720,7.54,11.65,관양동,37.40557002,126.9578698,,
2024121721,9.54,13.08,관양동,37.40550448,126.9577274,,
2024121722,5.03,9.88,관양동,37.40516109,126.9577058,,
2024121723,4.13,4.26,관양동,37.40504427,126.9590688,,
2025085040,4.99,14.14,안양1동,37.39371849,126.9203916,있음,있음
2025085041,6.01,13.15,안양1동,37.39331653,126.9211765,있음,있음
2025085042,5.86,16.93,안양1동,37.39279217,126.9220114,있음,있음
2025085045,2.93,8.07,안양1동,37.39256237,126.9214888,있음,있음
2024121724,18.43,20.62,박달동,37.40289411,126.8959393,,
2024121725,15.31,16.46,박달동,37.40307731,126.8960025,,
2024121726,20.31,22.73,박달동,37.40325866,126.8953909,,
2024121727,4.93,13.02,박달동,37.40153973,126.8987942,,
2024121728,10.15,17.88,박달동,37.40168716,126.8981496,,
2024121729,7.02,8.06,박달동,37.40292885,126.8961877,,
2024121730,14.84,20.79,충훈동,37.40433718,126.8965576,,
2024121731,7.71,12.56,박달동,37.4001082,126.8989217,,
2024121732,2.66,4.95,박달동,37.40077675,126.8988583,,
2024121733,3.97,6.36,박달동,37.40136364,126.8987376,,
2024121734,3.76,6.16,박달동,37.40022818,126.8988393,,
2024121735,5.64,7.27,충훈동,37.4042314,126.8971581,,
2024121736,7.95,8.85,충훈동,37.40477289,126.8961712,,
2024121737,6.17,7.97,충훈동,37.40437703,126.8987862,,
2024121738,6,13,박달동,37.39892634,126.8984154,있음,있음
2024121739,3,11.5,박달동,37.39877963,126.8982217,있음,있음
2024121740,4.1,9.5,박달동,37.39819785,126.8988993,있음,있음
2024121741,4,18.6,박달동,37.39818235,126.8986891,있음,있음
2024121742,2.4,8.2,박달동,37.39956185,126.8987368,있음,있음
2025085043,5.97,15.41,안양1동,37.3929427,126.9219395,있음,있음
2025085044,4.96,16.43,안양1동,37.39285565,126.9221873,있음,있음
2025085005,5.99,10.35,안양1동,37.38949465,126.9254971,있음,있음
2024121743,2.49,8.47,석수2동,37.43181015,126.8996453,있음,없음
2024121744,2.5,5.88,석수2동,37.43217511,126.8998214,있음,없음
